production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score,opening_gross,screens
50000000.0,41982227.0,2005.0,2.35,110.0,25049.0,50000000.0,5.8,7057854.0,2789.0
50000000.0,56077088.0,2007.0,1.85,96.0,17211.0,25000000.0,7.7,547092.0,15.0
50000000.0,14271297.0,1999.0,2.35,158.0,144.0,390000000.0,6.4,6360968.0,2147.0
50000000.0,26097497.0,2010.0,2.35,108.0,10191.0,22000000.0,6.8,651802.0,46.0
50000000.0,41042583.0,2011.0,1.85,104.0,16481.0,50000000.0,5.5,5187625.0,2290.0
50000000.0,10561038.0,1997.0,2.35,115.0,2606.0,50000000.0,6.2,4649742.0,2194.0
50000000.0,22969202.0,2005.0,2.35,127.0,5702.0,50000000.0,6.0,4670120.0,2223.0
50000000.0,12335036.0,2009.0,2.35,96.0,1385.0,18000000.0,3.7,4721110.0,1136.0
50000000.0,8374062.0,2002.0,1.85,109.0,52885.0,55000000.0,6.4,4266463.0,2164.0
50000000.0,6626115.0,2004.0,2.35,88.0,11972.0,50000000.0,4.9,3336374.0,2304.0
50000000.0,6291602.0,2000.0,1.85,87.0,3954.0,50000000.0,5.6,3008746.0,2248.0
50000000.0,3434330.0,2015.0,2.35,137.0,27666.0,50000000.0,6.4,621812.0,510.0
49000000.0,43905746.0,2001.0,2.35,85.0,32831.0,49000000.0,5.9,19112404.0,2894.0
49000000.0,105002056.0,2015.0,2.35,120.0,23051.0,49000000.0,6.9,13346782.0,3201.0
49000000.0,71004627.0,2012.0,2.35,129.0,2035.0,53296153.115867846,6.6,320690.0,16.0
48000000.0,208300000.0,2000.0,1.85,190.0,1418.0,48000000.0,7.6,15517549.0,1510.0
48000000.0,196308367.0,2002.0,2.35,112.0,18141.0,48000000.0,6.8,30056751.0,3053.0
48000000.0,327656424.0,2014.0,2.35,115.0,16967.0,48000000.0,6.0,39201657.0,3594.0
48000000.0,124304264.0,1999.0,2.35,113.0,4660.0,48000000.0,6.8,14600719.0,2427.0
48000000.0,151463090.0,1999.0,2.35,118.0,29748.0,48000000.0,6.7,16712020.0,2587.0
48000000.0,107752036.0,1999.0,2.35,114.0,3743.0,48000000.0,7.1,15847636.0,2942.0
48000000.0,86607223.0,2001.0,2.35,112.0,1823.0,48000000.0,6.4,11662094.0,2550.0
48000000.0,71171825.0,2007.0,2.35,122.0,33548.0,55000000.0,7.8,14035033.0,2652.0
48000000.0,50315140.0,2001.0,2.35,120.0,33615.0,48000000.0,7.4,17215275.0,2541.0
48000000.0,70937778.0,2001.0,1.85,123.0,22209.0,48000000.0,6.4,2562448.0,2449.0
48000000.0,90376224.0,2000.0,2.35,93.0,5390.0,48000000.0,6.0,13106526.0,2568.0
48000000.0,77562568.0,1998.0,1.85,123.0,3768.0,48000000.0,7.0,12020435.0,2107.0
47500000.0,14968379.0,2016.0,2.35,127.0,2104.0,25000000.0,7.3,5303775.0,1601.0
47000000.0,102825796.0,1996.0,2.35,96.0,3718.0,47000000.0,6.0,19806226.0,2657.0
47000000.0,116773317.0,1998.0,2.157505658669081,110.0,371.0,53296153.115867846,7.8,42449.0,8.0
47000000.0,29781453.0,2001.0,1.85,132.0,4796.0,48000000.0,6.4,10404652.0,2770.0
47000000.0,11022696.0,2010.0,2.35,81.0,14619.0,47000000.0,4.7,5379365.0,2825.0
47000000.0,12900000.0,1996.0,1.85,108.0,8349.0,47000000.0,5.8,2812620.0,1470.0
46000000.0,298923419.0,1997.0,2.35,105.0,12344.0,46000000.0,6.3,21678377.0,2134.0
46000000.0,160648493.0,2001.0,2.35,102.0,9176.0,48000000.0,5.7,30181877.0,3011.0
46000000.0,150000000.0,1996.0,2.35,111.0,6315.0,45000000.0,7.6,30716131.0,2812.0
46000000.0,113622499.0,2002.0,2.35,118.0,15658.0,46000000.0,7.2,20930169.0,2610.0
46000000.0,100833145.0,1996.0,1.85,116.0,33233.0,46000000.0,6.6,12501000.0,1986.0
45000000.0,302710615.0,1997.0,1.85,86.0,2070.0,45000000.0,6.8,31423025.0,2845.0
45000000.0,363095319.0,1998.0,2.35,95.0,24205.0,120000000.0,7.2,33258052.0,2686.0
45000000.0,377807404.0,2012.0,2.35,98.0,16410.0,45000000.0,6.3,49514769.0,3661.0
45000000.0,155200000.0,2003.0,1.85,84.0,3629.0,48000000.0,5.5,48113770.0,3505.0
45000000.0,213420951.0,2000.0,1.85,109.0,1574.0,45000000.0,6.2,13853686.0,2668.0
45000000.0,243180937.0,2008.0,1.85,93.0,17925.0,45000000.0,5.8,21018141.0,2811.0
45000000.0,122071435.0,2004.0,1.85,113.0,15362.0,40000000.0,5.7,22956453.0,3472.0
45000000.0,174810815.0,2007.0,1.85,97.0,14868.0,45000000.0,7.4,582534.0,16.0
45000000.0,160971922.0,2011.0,1.85,103.0,1336.0,45000000.0,7.1,29239026.0,3440.0
45000000.0,155931301.0,2005.0,2.35,101.0,6292.0,60000000.0,5.5,23105133.0,3424.0
45000000.0,104505362.0,2001.0,2.35,122.0,22370.0,45000000.0,7.7,22550788.0,2712.0
45000000.0,90523726.0,1999.0,2.35,102.0,26998.0,45000000.0,7.3,7012630.0,2412.0
45000000.0,141189101.0,2001.0,1.85,83.0,1645.0,45000000.0,5.2,20503356.0,3220.0
45000000.0,76665507.0,2005.0,2.35,136.0,20299.0,30000000.0,7.2,29168180.0,2524.0
45000000.0,135808837.0,2010.0,2.35,110.0,21554.0,40000000.0,5.5,20686423.0,3074.0
45000000.0,66790248.0,2002.0,2.35,91.0,758.0,45000000.0,6.5,17128062.0,2613.0
45000000.0,136998907.0,1997.0,2.35,89.0,3717.0,45000000.0,4.6,16620887.0,2456.0
45000000.0,113417762.0,2006.0,2.35,102.0,2998.0,50000000.0,6.8,26857181.0,3207.0
45000000.0,113916474.0,2000.0,2.35,107.0,3106.0,45000000.0,5.6,17319282.0,2653.0
45000000.0,247967903.0,2003.0,2.35,129.0,28886.0,45000000.0,7.7,6886080.0,576.0
45000000.0,75854588.0,1996.0,2.35,135.0,3648.0,45000000.0,6.3,10128834.0,2012.0
45000000.0,55842724.0,2005.0,2.35,95.0,27351.0,45000000.0,5.6,20159925.0,3455.0
45000000.0,102746214.0,2005.0,2.35,109.0,14073.0,50000000.0,6.8,21103203.0,3133.0
45000000.0,146162920.0,2007.0,2.35,94.0,16225.0,45000000.0,6.3,23678580.0,2828.0
45000000.0,48563556.0,2004.0,2.35,93.0,4604.0,26000000.0,4.3,10021510.0,2674.0
45000000.0,80594860.0,2012.0,2.35,141.0,1948.0,45000000.0,6.5,16016910.0,2628.0
45000000.0,127990741.0,2014.0,1.85,117.0,49743.0,40000000.0,6.5,18185000.0,3555.0
45000000.0,43343247.0,2006.0,2.35,112.0,3757.0,45000000.0,6.4,15508779.0,2514.0
45000000.0,65595141.0,2006.0,2.35,102.0,15053.0,52000000.0,6.6,11855260.0,2706.0
45000000.0,61475984.0,2004.0,2.35,94.0,1102.0,25000000.0,6.5,10100571.0,2749.0
45000000.0,49610898.0,2006.0,1.85,88.0,33822.0,50000000.0,5.9,8432465.0,3050.0
45000000.0,163126676.0,2003.0,1.85,87.0,1461.0,35000000.0,6.1,9134085.0,2236.0
45000000.0,59551283.0,2009.0,1.85,86.0,3423.0,45000000.0,5.4,8008423.0,3106.0
45000000.0,29367143.0,2007.0,2.35,133.0,5405.0,45000000.0,7.4,3824988.0,954.0
45000000.0,29367143.0,2007.0,2.35,133.0,5405.0,45000000.0,7.4,3824988.0,954.0
45000000.0,79564960.0,2008.0,2.35,119.0,53895.0,35000000.0,7.3,189911.0,3.0
45000000.0,70216497.0,2008.0,2.35,101.0,15990.0,70000000.0,5.6,11541571.0,3390.0
45000000.0,36404841.0,1996.0,1.85,91.0,3855.0,45000000.0,5.3,7605504.0,2236.0
45000000.0,20133326.0,1996.0,2.35,117.0,2348.0,45000000.0,6.0,5075000.0,2134.0
45000000.0,29406132.0,2001.0,2.35,124.0,793.0,45000000.0,6.8,5765347.0,1275.0
45000000.0,65532491.0,2010.0,2.35,128.0,2507.0,45000000.0,7.2,183009.0,4.0
45000000.0,18120267.0,2000.0,2.35,220.0,15006.0,57000000.0,5.8,4860556.0,1548.0
45000000.0,46598133.0,2008.0,1.85,99.0,12166.0,40000000.0,5.4,7783266.0,2650.0
45000000.0,41467606.0,2012.0,2.35,95.0,578.0,35000000.0,7.1,6278491.0,2506.0
45000000.0,41467606.0,2012.0,2.35,95.0,578.0,35000000.0,7.1,6278491.0,2506.0
45000000.0,11203026.0,1998.0,2.35,106.0,6558.0,45000000.0,6.0,4737793.0,1758.0
45000000.0,164539660.0,2011.0,2.35,101.0,661.0,45000000.0,6.3,3833300.0,1552.0
45000000.0,9110458.0,2008.0,2.35,160.0,26982.0,45000000.0,6.0,3477996.0,1185.0
45000000.0,8488871.0,2002.0,1.85,74.0,13917.0,40000000.0,6.5,3545204.0,1961.0
45000000.0,31077418.0,2007.0,2.35,139.0,538.0,45000000.0,6.4,1924860.0,852.0
45000000.0,2154540.0,1997.0,2.35,103.0,2457.0,45000000.0,4.9,1370831.0,837.0
44500000.0,227140757.0,2012.0,2.35,130.0,3133.0,44500000.0,7.7,19458109.0,3232.0
44000000.0,165600852.0,1996.0,2.35,147.0,37076.0,44000000.0,7.5,12305745.0,1915.0
44000000.0,48478084.0,2010.0,2.35,99.0,1066.0,44000000.0,6.5,12381585.0,2718.0
44000000.0,12342632.0,2014.0,2.35,112.0,12239.0,44000000.0,6.6,1085515.0,581.0
43000000.0,229727774.0,2013.0,2.35,123.0,4825.0,43000000.0,6.6,39115043.0,3181.0
43000000.0,80013623.0,2000.0,2.35,136.0,1801.0,43000000.0,7.3,701207.0,200.0
43000000.0,62063972.0,2000.0,1.37,103.0,23864.0,43000000.0,6.0,10310672.0,2523.0
43000000.0,63078756.0,2002.0,1.85,90.0,132.0,43000000.0,5.1,9430667.0,2670.0
42500000.0,76347393.0,2011.0,2.35,93.0,27834.0,40000000.0,6.6,11422006.0,2703.0
42000000.0,202812429.0,2012.0,2.35,109.0,19968.0,42000000.0,7.2,36302612.0,3121.0
42000000.0,363728226.0,1999.0,2.35,124.0,9255.0,42000000.0,7.0,27689760.0,2747.0
42000000.0,227793915.0,2000.0,1.85,84.0,1817.0,45000000.0,7.0,17506162.0,2491.0
42000000.0,173044410.0,2004.0,1.85,90.0,24534.0,42000000.0,5.9,32450825.0,2984.0
42000000.0,73239258.0,2012.0,1.85,105.0,6727.0,42000000.0,6.5,11816596.0,3014.0
42000000.0,63781100.0,2002.0,2.35,115.0,15571.0,42000000.0,6.3,14005550.0,2717.0
42000000.0,41267469.0,1996.0,1.85,122.0,13716.0,42000000.0,6.5,12210868.0,2489.0
42000000.0,91678442.0,2011.0,2.35,100.0,15369.0,42000000.0,5.4,14005335.0,3030.0
42000000.0,56438555.0,2002.0,2.35,119.0,1651.0,32000000.0,6.5,11208851.0,2331.0
42000000.0,56331864.0,2001.0,2.35,120.0,33585.0,42000000.0,6.1,10523154.0,2337.0
42000000.0,60437727.0,2005.0,2.35,122.0,12076.0,50000000.0,7.6,9390144.0,2814.0
42000000.0,45688337.0,2012.0,2.35,102.0,362.0,42000000.0,6.6,8001932.0,2998.0
42000000.0,8514325.0,2010.0,2.35,100.0,2056.0,45000000.0,6.3,3048665.0,1622.0
42000000.0,11756922.0,2009.0,2.35,105.0,1342.0,27000000.0,7.2,51914.0,4.0
41000000.0,245769202.0,2002.0,2.35,110.0,1954.0,41000000.0,7.0,51240555.0,2470.0
41000000.0,100622586.0,2001.0,2.35,144.0,18761.0,65000000.0,6.9,16511391.0,2980.0
41000000.0,22108977.0,2003.0,2.35,108.0,1134.0,41000000.0,5.2,8111324.0,2648.0
41000000.0,7684524.0,2011.0,2.35,100.0,2085.0,41000000.0,6.2,3251884.0,2150.0
40000000.0,672806292.0,1999.0,1.85,107.0,17540.0,40000000.0,8.1,26681262.0,2161.0
40000000.0,570978470.0,2015.0,2.35,129.0,4585.0,40000000.0,4.1,94395000.0,3646.0
40000000.0,314709717.0,2009.0,2.35,108.0,18656.0,40000000.0,6.7,33627598.0,3056.0
40000000.0,257878294.0,2013.0,2.35,138.0,83012.0,40000000.0,7.3,740455.0,6.0
40000000.0,189714544.0,2003.0,1.85,94.0,7014.0,40000000.0,5.8,27557647.0,3298.0
40000000.0,457507776.0,2014.0,2.35,89.0,32325.0,40000000.0,6.4,43899340.0,3173.0
40000000.0,149804632.0,2013.0,2.35,121.0,1261.0,40000000.0,7.6,84857.0,2.0
40000000.0,177835231.0,1999.0,2.35,105.0,2129.0,70000000.0,6.4,23162542.0,2547.0
40000000.0,167851995.0,2003.0,1.85,84.0,22935.0,38000000.0,4.1,33417739.0,3344.0
40000000.0,152266007.0,1996.0,2.35,149.0,31349.0,40000000.0,7.4,19630000.0,2123.0
40000000.0,97470701.0,2013.0,2.35,128.0,16911.0,40000000.0,7.5,27487144.0,3003.0
40000000.0,126646119.0,2009.0,1.85,123.0,13321.0,40000000.0,7.0,20027956.0,2354.0
40000000.0,181053657.0,2009.0,2.35,129.0,318.0,40000000.0,6.4,27785487.0,3175.0
40000000.0,124246152.0,2016.0,2.35,102.0,5178.0,40000000.0,5.9,34040000.0,3175.0
40000000.0,178710620.0,2006.0,1.85,89.0,5855.0,45000000.0,5.1,40222875.0,3602.0
40000000.0,106511453.0,2015.0,1.85,107.0,12556.0,40000000.0,6.0,33803253.0,3175.0
40000000.0,161838076.0,2000.0,2.35,116.0,600.0,40000000.0,5.5,34713342.0,3467.0
40000000.0,141208010.0,2014.0,1.85,109.0,16179.0,35000000.0,5.7,14200000.0,3154.0
40000000.0,195111193.0,2014.0,2.35,109.0,2357.0,40000000.0,6.0,24763752.0,3205.0
40000000.0,120612565.0,2006.0,2.35,120.0,24300.0,40000000.0,7.3,24968601.0,3066.0
40000000.0,128792135.0,1999.0,1.85,139.0,36810.0,40000000.0,7.3,12738237.0,2307.0
40000000.0,197232734.0,2015.0,1.85,121.0,36010.0,35000000.0,7.2,17728313.0,3305.0
40000000.0,124823094.0,2004.0,1.85,178.0,5074.0,40000000.0,7.7,20039730.0,2006.0
40000000.0,161513754.0,2015.0,2.35,142.0,16944.0,40000000.0,7.6,15371203.0,2811.0
40000000.0,150886329.0,2008.0,2.35,90.0,6775.0,40000000.0,6.6,22874936.0,3149.0
40000000.0,91729503.0,2009.0,1.85,105.0,28928.0,40000000.0,7.1,17810270.0,2711.0
40000000.0,70836296.0,2001.0,1.85,114.0,2842.0,40000000.0,5.9,22518295.0,2770.0
40000000.0,137047376.0,2006.0,1.85,99.0,19334.0,40000000.0,4.6,27736056.0,3261.0
40000000.0,145238250.0,2001.0,2.35,123.0,43917.0,34000000.0,6.1,20108829.0,2951.0
40000000.0,187384627.0,2009.0,2.35,82.0,303717.0,40000000.0,5.2,27408309.0,3121.0
40000000.0,139474906.0,2009.0,2.35,102.0,7009.0,20000000.0,6.4,23722310.0,3255.0
40000000.0,91455875.0,2010.0,1.85,114.0,2091.0,53296153.115867846,6.4,17570955.0,2697.0
40000000.0,141484812.0,2003.0,1.85,98.0,22318.0,40000000.0,5.8,19288438.0,2382.0
40000000.0,58855732.0,2001.0,2.35,106.0,2544.0,40000000.0,6.4,18736133.0,2770.0
40000000.0,87145086.0,2011.0,2.35,118.0,13943.0,40000000.0,7.3,13206453.0,2707.0
40000000.0,118097882.0,2004.0,1.85,106.0,2325.0,50000000.0,6.1,11783467.0,1772.0
40000000.0,74156610.0,2013.0,2.35,89.0,3361.0,40000000.0,5.9,15891055.0,3288.0
40000000.0,71743823.0,1998.0,2.35,108.0,8610.0,40000000.0,6.1,14047592.0,2539.0
40000000.0,87949859.0,1997.0,1.85,98.0,7039.0,40000000.0,5.2,21210131.0,2536.0
40000000.0,105945357.0,2014.0,2.35,116.0,30571.0,42000000.0,6.3,15457418.0,3375.0
40000000.0,75389090.0,2002.0,1.85,131.0,17152.0,35000000.0,7.7,11376150.0,2007.0
40000000.0,104407366.0,2006.0,2.35,130.0,63986.0,40000000.0,8.5,14801808.0,2281.0
40000000.0,114830111.0,2006.0,2.35,99.0,18693.0,40000000.0,6.8,13616196.0,2645.0
40000000.0,127234389.0,2010.0,2.35,107.0,4243.0,40000000.0,6.4,24760882.0,2699.0
40000000.0,55249159.0,2012.0,1.85,105.0,9069.0,25000000.0,6.6,10822903.0,2598.0
40000000.0,146300356.0,2007.0,1.85,95.0,2787.0,53296153.115867846,6.5,15875471.0,2955.0
40000000.0,92111551.0,2004.0,2.35,96.0,41293.0,40000000.0,6.6,18237568.0,3018.0
40000000.0,92256918.0,2005.0,2.35,104.0,1274.0,43000000.0,6.5,16057945.0,2771.0
40000000.0,65282732.0,2014.0,2.35,134.0,2281.0,40000000.0,6.9,13319371.0,2905.0
40000000.0,106548738.0,2008.0,2.35,101.0,4298.0,40000000.0,5.8,14756850.0,2729.0
40000000.0,45916769.0,1997.0,2.35,135.0,16762.0,40000000.0,7.1,10626507.0,2317.0
40000000.0,58250151.0,1997.0,1.85,155.0,37570.0,36000000.0,7.2,4661866.0,322.0
40000000.0,86760995.0,2014.0,2.35,136.0,28927.0,40000000.0,6.1,17069000.0,3158.0
40000000.0,155011165.0,2011.0,2.35,92.0,3074.0,40000000.0,5.9,18031396.0,3155.0
40000000.0,50071069.0,2005.0,2.35,104.0,1827.0,30000000.0,6.2,12400125.0,3267.0
40000000.0,128884494.0,2007.0,2.35,102.0,4324.0,40000000.0,4.7,13655306.0,2611.0
40000000.0,126069509.0,2014.0,1.85,94.0,1488.0,40000000.0,5.1,14608152.0,3062.0
40000000.0,95989590.0,2011.0,2.35,111.0,4486.0,40000000.0,6.2,18692090.0,3305.0
40000000.0,90717684.0,2000.0,1.85,103.0,26938.0,40000000.0,5.5,10987006.0,2255.0
40000000.0,101162106.0,2011.0,2.35,109.0,390.0,40000000.0,7.0,13043310.0,2802.0
40000000.0,41294674.0,2012.0,2.35,95.0,1070.0,40000000.0,5.8,5390000.0,2431.0
40000000.0,72295262.0,2011.0,2.35,112.0,3432.0,40000000.0,6.4,10408176.0,2614.0
40000000.0,96398826.0,1999.0,2.35,123.0,12970.0,40000000.0,6.5,14252888.0,2370.0
40000000.0,53864342.0,1999.0,1.85,102.0,2913.0,40000000.0,5.8,10178289.0,2573.0
40000000.0,55696705.0,2000.0,1.85,123.0,23920.0,40000000.0,7.2,9631359.0,2130.0
40000000.0,49686263.0,2008.0,2.35,102.0,3239.0,40000000.0,5.7,10309986.0,3056.0
40000000.0,55247881.0,2011.0,2.35,129.0,15595.0,40000000.0,6.9,110775.0,6.0
40000000.0,59795070.0,2010.0,2.35,107.0,621.0,40000000.0,6.5,9203266.0,2518.0
40000000.0,46666955.0,2005.0,2.35,117.0,3969.0,40000000.0,5.0,12020807.0,1652.0
40000000.0,30199105.0,2000.0,2.35,116.0,3753.0,40000000.0,5.7,10410993.0,2630.0
40000000.0,69807260.0,2013.0,1.85,113.0,36009.0,40000000.0,6.4,7310000.0,2838.0
40000000.0,40435694.0,2000.0,2.35,107.0,4565.0,40000000.0,5.1,9413684.0,2524.0
40000000.0,28544120.0,1999.0,1.85,90.0,1335.0,40000000.0,5.3,8224215.0,2102.0
40000000.0,27682712.0,1996.0,2.35,99.0,10469.0,40000000.0,4.4,9101987.0,2035.0
40000000.0,27053815.0,2001.0,2.35,104.0,2888.0,40000000.0,4.7,10312740.0,2438.0
40000000.0,78269970.0,2008.0,1.85,115.0,77823.0,35000000.0,6.7,8203061.0,1166.0
40000000.0,65754228.0,2001.0,1.85,119.0,29484.0,40000000.0,6.7,11015226.0,2268.0
40000000.0,22433915.0,2002.0,2.35,108.0,34377.0,60000000.0,6.2,8935426.0,2575.0
40000000.0,22365133.0,1999.0,1.85,128.0,3821.0,60000000.0,5.9,8444321.0,1814.0
40000000.0,46176322.0,2004.0,2.35,84.0,5039.0,40000000.0,4.0,11442203.0,2463.0
40000000.0,47085064.0,2009.0,1.85,87.0,24770.0,40000000.0,7.8,6965267.0,2033.0
40000000.0,25693998.0,2012.0,2.35,107.0,1702.0,40000000.0,6.5,7760205.0,2047.0
40000000.0,169590606.0,2012.0,2.35,114.0,7099.0,45000000.0,7.6,143818.0,15.0
40000000.0,20790486.0,2012.0,2.35,91.0,222.0,40000000.0,5.9,6176280.0,1890.0
40000000.0,60862471.0,2006.0,1.85,123.0,7243.0,40000000.0,6.4,5361050.0,859.0
40000000.0,19417182.0,2000.0,2.35,102.0,14463.0,40000000.0,5.1,6637830.0,2315.0
40000000.0,14448589.0,2002.0,2.35,103.0,12566.0,40000000.0,5.8,6219234.0,2604.0
40000000.0,39753957.0,2009.0,2.35,109.0,20503.0,40000000.0,5.9,6293205.0,3074.0
40000000.0,21215882.0,2004.0,1.85,91.0,3974.0,30000000.0,4.8,5962106.0,3006.0
40000000.0,13508635.0,1999.0,1.85,106.0,4327.0,40000000.0,6.3,5558400.0,1907.0
40000000.0,35195939.0,2004.0,1.85,103.0,3639.0,60000000.0,6.2,6218335.0,2215.0
40000000.0,13208023.0,2002.0,2.35,101.0,4262.0,42000000.0,3.3,7087457.0,2550.0
40000000.0,12345883.0,2008.0,2.35,100.0,4103.0,53296153.115867846,6.5,5401605.0,2044.0
40000000.0,13644292.0,2015.0,2.35,115.0,1686.0,40000000.0,5.8,5028702.0,2816.0
40000000.0,10717421.0,1999.0,1.85,83.0,4024.0,24000000.0,4.1,4605167.0,1639.0
40000000.0,17033431.0,2009.0,2.35,108.0,14127.0,33000000.0,6.8,4424126.0,2506.0
40000000.0,10070651.0,2003.0,1.85,89.0,3096.0,40000000.0,5.8,4617128.0,2189.0
40000000.0,26738000.0,2015.0,1.85,159.0,554.0,18026148.0,8.4,1405000.0,210.0
40000000.0,7974607.0,2001.0,1.85,102.0,2664.0,40000000.0,6.2,3022523.0,1870.0
40000000.0,33175076.0,2015.0,2.35,110.0,12876.0,40000000.0,6.0,2469341.0,2797.0
40000000.0,33175076.0,2015.0,2.35,110.0,12876.0,40000000.0,6.0,2469341.0,2797.0
40000000.0,33175076.0,2015.0,2.35,110.0,12876.0,40000000.0,6.0,2469341.0,2797.0
40000000.0,12624471.0,2002.0,2.35,93.0,4123.0,40000000.0,4.5,2233525.0,1800.0
40000000.0,16172200.0,2001.0,2.35,84.0,1149.0,40000000.0,5.8,2272489.0,1590.0
40000000.0,88069880.0,2013.0,1.85,126.0,12286.0,39200000.0,7.0,171187.0,8.0
40000000.0,32030610.0,2007.0,2.35,107.0,11623.0,26000000.0,7.3,242964.0,10.0
40000000.0,915840.0,2008.0,1.85,94.0,2449.0,40000000.0,4.4,511920.0,2160.0
40000000.0,7729552.0,2007.0,2.35,101.0,504.0,25000000.0,6.9,39609.0,4.0
40000000.0,20722450.0,2006.0,2.35,93.0,15638.0,40000000.0,5.1,215177.0,221.0
40000000.0,119627047.0,2008.0,2.35,150.0,2172.0,553632000.0,7.4,13104.0,2.0
40000000.0,463730.0,2004.0,1.85,93.0,5240.0,53296153.115867846,5.7,164801.0,35.0
40000000.0,38899792.0,2007.0,2.35,113.0,6267.0,40000000.0,7.1,10073.0,3.0
39000000.0,102332135.0,2009.0,2.35,107.0,568.0,39000000.0,7.1,18623171.0,2988.0
39000000.0,69538833.0,2007.0,1.85,102.0,1930.0,53296153.115867846,5.6,13122865.0,2526.0
39000000.0,81150788.0,2012.0,1.85,87.0,4774.0,39000000.0,7.0,11412213.0,3005.0
39000000.0,40319440.0,2005.0,2.35,119.0,2853.0,40000000.0,8.0,10086680.0,2188.0
39000000.0,6429865.0,2004.0,2.35,110.0,2972.0,39000000.0,5.3,3038546.0,1601.0
38000000.0,182365114.0,2002.0,2.35,108.0,4251.0,38000000.0,6.1,35648740.0,3293.0
38000000.0,205298907.0,2009.0,2.35,96.0,22436.0,38000000.0,6.5,27605576.0,2882.0
38000000.0,119721296.0,2002.0,1.85,100.0,18291.0,38000000.0,5.1,16711716.0,3307.0
38000000.0,107597242.0,2015.0,1.85,94.0,3552.0,30000000.0,4.4,23762435.0,3633.0
38000000.0,61894591.0,2012.0,2.35,115.0,216.0,3800000.0,8.3,43045.0,4.0
38000000.0,116809717.0,2011.0,2.35,120.0,36062.0,38000000.0,6.9,16842353.0,2817.0
38000000.0,73956241.0,1999.0,1.85,146.0,20516.0,38000000.0,7.6,337000.0,11.0
38000000.0,94763758.0,2013.0,2.35,127.0,17551.0,38000000.0,6.4,19030375.0,3117.0
38000000.0,57753825.0,2001.0,2.35,123.0,2912.0,35000000.0,6.2,11801323.0,2750.0
38000000.0,50970660.0,2002.0,2.35,115.0,3770.0,38000000.0,5.6,17213137.0,2623.0
38000000.0,110678636.0,2016.0,2.35,112.0,19974.0,38000000.0,5.2,10326356.0,2908.0
38000000.0,98230839.0,2013.0,2.35,123.0,37206.0,38000000.0,8.1,187289.0,5.0
38000000.0,29544532.0,2001.0,1.85,102.0,1440.0,38000000.0,5.6,9225575.0,2375.0
38000000.0,24515990.0,2001.0,1.85,98.0,2765.0,38000000.0,5.5,5377635.0,2506.0
38000000.0,58394308.0,1999.0,2.35,133.0,42344.0,38000000.0,6.7,6622518.0,1586.0
38000000.0,17378193.0,1996.0,2.35,118.0,24547.0,38000000.0,6.1,6906546.0,2298.0
38000000.0,19317765.0,2001.0,2.35,105.0,1265.0,57000000.0,6.2,6018636.0,2525.0
38000000.0,10229300.0,1996.0,2.35,129.0,16237.0,38000000.0,6.6,3908514.0,1524.0
38000000.0,17830244.0,2008.0,2.35,90.0,15494.0,55000000.0,6.5,3129473.0,2022.0
38000000.0,6504442.0,1997.0,2.35,118.0,74.0,37000000.0,6.4,2704568.0,1128.0
38000000.0,623374.0,2001.0,2.35,110.0,2120.0,38000000.0,5.2,319516.0,402.0
37500000.0,120925697.0,2012.0,2.35,110.0,13396.0,40000000.0,5.7,10547068.0,3476.0
37500000.0,58792011.0,2012.0,1.85,144.0,427.0,32000000.0,7.1,736311.0,5.0
37500000.0,9813309.0,2008.0,2.35,130.0,5162.0,40000000.0,7.3,4562675.0,2808.0
37000000.0,267816276.0,2013.0,2.35,118.0,3425.0,37000000.0,7.0,26419396.0,3260.0
37000000.0,173567581.0,2015.0,2.35,133.0,15106.0,35000000.0,7.7,29632823.0,3404.0
37000000.0,152566881.0,2010.0,2.35,150.0,14296.0,37000000.0,7.6,23808032.0,2861.0
37000000.0,168167798.0,2008.0,1.85,96.0,36093.0,37000000.0,7.0,19128001.0,2651.0
37000000.0,101857425.0,2008.0,2.35,96.0,18178.0,37000000.0,6.0,13210579.0,3513.0
37000000.0,99595932.0,2016.0,2.35,110.0,4882.0,38000000.0,6.1,18750000.0,3343.0
37000000.0,55909910.0,2010.0,2.35,107.0,14483.0,37000000.0,5.6,18211126.0,3150.0
37000000.0,97143987.0,2011.0,2.35,114.0,19904.0,37000000.0,6.0,14789393.0,2985.0
37000000.0,67029956.0,2008.0,2.35,81.0,2268.0,37000000.0,4.5,7181374.0,2511.0
37000000.0,48446802.0,1999.0,2.35,188.0,1906.0,37000000.0,8.0,193604.0,7.0
37000000.0,24935799.0,2015.0,1.85,105.0,44037.0,37000000.0,5.4,9670235.0,2815.0
37000000.0,24935799.0,2015.0,1.85,105.0,44037.0,37000000.0,5.4,9670235.0,2815.0
36000000.0,102226631.0,2002.0,1.85,116.0,20970.0,36000000.0,7.0,23612171.0,2466.0
36000000.0,117448157.0,1999.0,1.85,93.0,2986.0,65000000.0,6.3,19208806.0,2735.0
36000000.0,65967750.0,2010.0,1.85,101.0,1272.0,36000000.0,6.4,14020502.0,2754.0
36000000.0,50159144.0,1997.0,2.35,93.0,1874.0,36000000.0,6.9,12307128.0,2108.0
36000000.0,57824533.0,2014.0,1.85,107.0,13904.0,36000000.0,6.4,15873397.0,3656.0
